student_id,title,math,adv_math_elec,chem,phys,bio,ss,ee,elec_sci,cs,elec_hum,wl,as,en400
39319722,Trimester 2,0,1,0,0,0,0,0,0,0,1,1,1,0
39365372,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39427979,Trimester 2,0,1,1,0,0,0,1,1,0,0,1,1,0
39898230,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,1,0
39898708,Trimester 2,1,0,1,0,0,0,0,1,0,0,1,1,0
39898720,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39898813,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39898818,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39898826,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39898830,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39898843,Trimester 2,1,0,1,0,0,0,0,0,1,1,1,1,0
39898857,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39898873,Trimester 2,0,1,1,1,0,0,0,0,0,0,0,1,0
39898883,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,1,0
39898927,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39898936,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39898939,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39898951,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39898978,Trimester 2,1,0,0,1,0,0,1,0,0,0,0,1,0
39898993,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,0
39898995,Trimester 2,0,2,1,0,0,0,0,0,0,0,1,1,0
39899004,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39899007,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39899009,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39899039,Trimester 2,1,0,1,0,0,1,0,0,0,0,0,1,0
39899050,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,0
39899072,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39899076,Trimester 2,1,0,1,0,0,0,0,1,0,0,1,1,0
39899090,Trimester 2,1,0,1,0,0,0,0,1,0,0,1,1,0
39899096,Trimester 2,1,0,0,1,1,0,0,0,0,0,1,1,0
39899104,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39899108,Trimester 2,1,0,0,1,0,0,1,1,0,0,1,1,0
39899124,Trimester 2,0,1,0,0,1,0,0,0,0,0,1,1,0
39899131,Trimester 2,0,2,0,0,0,0,0,0,0,0,1,1,0
39899132,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39899137,Trimester 2,1,0,1,0,0,0,0,1,0,0,1,1,0
39899143,Trimester 2,0,1,1,0,0,0,1,1,0,0,1,1,0
39899156,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39899184,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39899223,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39899238,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39899239,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,1,0
39899247,Trimester 2,1,0,0,1,0,0,1,0,0,0,1,1,0
39899285,Trimester 2,0,2,1,0,0,0,0,0,0,2,1,1,0
39899338,Trimester 2,0,1,1,0,0,0,1,0,0,1,1,1,0
39899362,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39899410,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39899425,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39899430,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39899457,Trimester 2,0,2,0,0,0,0,0,0,0,0,0,1,0
39899486,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39899504,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39899543,Trimester 2,1,0,1,0,0,0,0,0,1,0,1,1,0
39899553,Trimester 2,0,2,1,0,0,0,0,0,0,0,1,1,0
39899555,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39899601,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39899663,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39899717,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39899741,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39899750,Trimester 2,1,0,0,1,1,0,0,0,1,0,1,1,0
39899785,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39899791,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39899841,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39899877,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39899890,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39899897,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39899908,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39899924,Trimester 2,0,2,0,0,0,0,0,0,0,0,1,1,0
39899928,Trimester 2,1,0,0,0,0,0,0,0,1,0,1,1,0
39899991,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39900002,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39900048,Trimester 2,0,2,1,0,0,0,0,0,0,0,1,1,0
39900055,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39900066,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39900088,Trimester 2,1,0,0,1,0,0,0,0,1,0,1,1,0
39900089,Trimester 2,0,1,1,0,0,0,0,1,0,1,1,1,0
39900112,Trimester 2,0,1,0,1,1,0,0,0,0,0,1,1,0
39900135,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39900187,Trimester 2,0,1,1,0,1,0,0,0,0,1,1,1,0
39900193,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,0
39900361,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39900400,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39900411,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,1,0
39900451,Trimester 2,1,0,1,1,0,0,0,0,0,0,0,1,0
39900457,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39900494,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39900501,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39900503,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39900529,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39900610,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39900682,Trimester 2,0,1,1,0,1,0,0,0,1,0,1,1,0
39900931,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39900935,Trimester 2,0,1,0,0,0,0,0,0,0,0,0,1,0
39900997,Trimester 2,1,0,0,1,1,0,0,0,0,0,1,1,0
39901023,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39901223,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39901348,Trimester 2,0,1,1,0,0,1,0,0,0,0,1,1,0
39901772,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39902030,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39902100,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39902292,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39902398,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39902513,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39902620,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39902823,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39903016,Trimester 2,0,1,0,0,0,0,0,1,1,0,0,1,0
39903175,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39903198,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39903258,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39903273,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39903275,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39903371,Trimester 2,1,0,0,1,0,0,1,0,0,0,1,1,0
39903390,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39903447,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39903460,Trimester 2,1,0,0,1,0,0,1,0,0,0,1,1,0
39903469,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39903471,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,1,0
39903481,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39903485,Trimester 2,1,0,1,1,0,0,0,0,0,1,1,1,0
39903589,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39903634,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39903769,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39903841,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,0
39903911,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39904691,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,1,0
39904766,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39904925,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,1,0
39905659,Trimester 2,1,0,1,0,1,0,0,0,0,0,0,1,0
39906183,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39906307,Trimester 2,0,1,0,1,0,0,0,1,0,0,1,1,0
39906360,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39906437,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,1,0
39906537,Trimester 2,1,0,1,0,0,0,0,0,0,1,1,1,0
39906553,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39906800,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39906818,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39908647,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39909042,Trimester 2,0,1,0,0,0,0,0,0,0,1,1,1,0
39909475,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39909653,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39909752,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39909802,Trimester 2,0,1,0,0,0,0,0,0,1,0,0,1,0
39910248,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39911237,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39911385,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39911514,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39911553,Trimester 2,1,1,1,0,0,0,0,0,1,0,1,1,0
39912039,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39912354,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39912594,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39913309,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39913408,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,1,0
39913421,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39913518,Trimester 2,0,1,1,0,1,0,0,0,0,0,0,1,0
39913604,Trimester 2,1,0,0,1,0,0,1,0,0,0,1,1,0
39913675,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39914135,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39914180,Trimester 2,0,1,0,0,0,0,1,1,0,0,1,1,0
39914755,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39914913,Trimester 2,1,0,0,1,0,1,0,0,0,0,1,1,0
39915048,Trimester 2,1,0,0,1,1,0,0,0,0,0,1,1,0
39915073,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39915254,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39915321,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39915721,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39915727,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,1,0
39916191,Trimester 2,0,1,0,0,1,0,0,0,0,0,1,1,0
39916292,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,1,0
39916561,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39917066,Trimester 2,1,0,0,1,1,0,0,0,0,0,1,1,0
39917191,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39919245,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39919332,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39919458,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39919531,Trimester 2,0,1,0,1,1,0,0,0,0,0,1,1,0
39920684,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39921224,Trimester 2,0,1,0,1,1,0,0,0,0,0,1,1,0
39922517,Trimester 2,0,1,1,0,0,1,0,0,0,0,1,1,0
39922535,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,0
39922642,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39923061,Trimester 2,0,1,1,0,0,0,0,0,1,0,1,1,0
39924036,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39928644,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39930798,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39931660,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39932758,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39933588,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39933756,Trimester 2,0,1,0,0,0,0,0,0,1,0,1,1,0
39933763,Trimester 2,0,1,1,0,0,0,0,1,1,0,0,1,0
39934004,Trimester 2,0,1,1,0,0,0,0,0,0,1,1,1,0
39934040,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39934225,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39936212,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39936879,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39937001,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39937044,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39937460,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39937890,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39938055,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,1,0
39938760,Trimester 2,0,1,1,0,0,0,0,0,0,0,0,1,0
39938874,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,1,0
39938876,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39938898,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39944426,Trimester 2,1,0,1,0,0,1,0,0,0,0,1,1,0
39944619,Trimester 2,0,1,1,0,0,0,0,1,0,0,1,1,0
39945131,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39945162,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39945962,Trimester 2,1,0,1,0,0,1,0,0,0,0,1,1,0
39946396,Trimester 2,0,1,0,0,0,0,0,1,0,0,1,1,0
39950594,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39950605,Trimester 2,1,0,0,1,1,0,0,0,0,0,1,1,0
39950980,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39951282,Trimester 2,0,1,0,0,0,0,0,0,0,0,1,1,0
39951874,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39952922,Trimester 2,0,1,0,0,1,0,0,0,0,0,1,1,0
39953401,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39953458,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39953462,Trimester 2,0,1,1,0,1,0,0,0,0,0,1,1,0
39953759,Trimester 2,0,1,1,0,0,0,1,0,0,0,1,1,0
39954230,Trimester 2,0,1,0,0,1,0,0,1,0,0,1,1,0
39954412,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39955546,Trimester 2,0,1,0,0,0,0,0,0,0,1,1,1,0
39958952,Trimester 2,0,1,1,0,0,0,0,0,0,2,0,1,0
39959498,Trimester 2,1,0,1,1,0,0,0,0,0,0,1,1,0
39961128,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39961574,Trimester 2,1,0,0,1,0,0,0,0,0,0,1,1,0
39973132,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39981622,Trimester 2,1,0,1,0,1,0,0,0,0,0,1,1,0
39982408,Trimester 2,1,0,1,0,0,0,0,0,0,0,1,1,0
39988997,Trimester 2,1,0,1,0,0,0,0,0,1,0,0,1,0
39990970,Trimester 2,0,1,0,0,0,0,1,0,0,0,1,1,0
39991630,Trimester 2,0,1,1,0,0,0,0,0,0,0,1,1,0
39997533,Trimester 2,1,0,1,0,0,0,1,0,0,0,1,1,0
39998992,Trimester 2,1,0,0,1,0,0,0,0,0,1,1,1,0
38125885,Trimester 3,1,0,0,0,0,0,0,0,1,2,1,0,1
38126131,Trimester 3,0,1,0,1,0,0,1,0,0,3,1,0,0
38126476,Trimester 3,1,2,0,0,0,0,0,1,0,0,0,0,1
38126487,Trimester 3,1,0,0,0,0,0,1,1,0,0,1,0,1
38126499,Trimester 3,1,1,0,0,0,0,0,1,0,1,1,0,1
38126500,Trimester 3,0,0,0,0,0,0,1,0,0,0,1,0,1
38126514,Trimester 3,1,0,0,0,0,0,2,1,0,0,0,0,1
38126522,Trimester 3,1,0,0,0,0,1,0,0,1,0,1,0,1
38126537,Trimester 3,0,1,0,0,0,2,1,0,0,0,0,0,0
38126581,Trimester 3,0,1,0,0,0,0,0,1,0,0,0,0,1
38126584,Trimester 3,0,0,0,0,0,0,0,0,0,3,1,0,0
38126588,Trimester 3,0,1,0,0,0,0,0,0,0,0,0,0,1
38126602,Trimester 3,1,1,0,0,0,0,0,1,0,0,1,0,1
38126603,Trimester 3,1,0,0,1,0,0,0,0,0,0,1,0,2
38126658,Trimester 3,0,1,0,0,0,0,0,0,0,2,1,0,1
38126662,Trimester 3,1,0,0,0,0,0,0,0,0,2,0,0,1
38126693,Trimester 3,1,0,0,0,0,1,0,0,1,1,0,0,1
38126723,Trimester 3,1,0,0,0,0,0,0,1,0,0,1,0,2
38126730,Trimester 3,0,0,0,0,0,1,0,0,0,1,1,0,1
38126785,Trimester 3,1,0,0,0,0,0,0,0,0,0,0,0,1
38126786,Trimester 3,1,0,0,1,0,0,1,0,0,1,1,0,0
38126789,Trimester 3,0,0,0,0,0,0,0,0,0,4,1,0,0
38126798,Trimester 3,0,1,0,0,0,0,1,1,0,0,1,0,1
38126801,Trimester 3,0,1,0,0,0,0,0,0,0,2,1,0,1
38126827,Trimester 3,1,0,0,0,1,1,0,0,0,1,0,0,1
38126846,Trimester 3,0,0,0,0,0,0,0,0,2,2,1,0,0
38126848,Trimester 3,1,0,0,0,0,0,1,0,0,0,1,0,2
38126849,Trimester 3,0,1,0,0,0,3,0,0,0,0,0,0,1
38126851,Trimester 3,1,0,0,0,0,0,0,2,1,0,1,0,0
38126877,Trimester 3,0,0,0,1,0,1,0,0,1,0,1,0,1
38126927,Trimester 3,1,1,0,0,0,0,1,0,1,0,0,0,0
38126928,Trimester 3,1,0,0,0,0,1,1,0,0,0,1,0,0
38126945,Trimester 3,0,1,0,0,0,0,1,1,0,0,0,0,0
38126988,Trimester 3,0,0,0,0,0,0,1,0,0,1,1,0,1
38126994,Trimester 3,0,0,0,0,0,1,1,0,0,2,0,0,1
38127061,Trimester 3,1,1,0,0,1,1,0,0,0,0,1,0,0
38127100,Trimester 3,1,0,0,0,0,0,2,0,1,0,1,0,0
38127116,Trimester 3,1,0,0,0,0,0,0,0,0,1,0,0,1
38127125,Trimester 3,0,0,0,0,0,1,0,0,0,1,1,0,1
38127162,Trimester 3,0,2,0,0,0,1,0,0,0,0,1,0,1
38127221,Trimester 3,0,2,0,0,0,0,1,0,0,0,0,0,1
38127258,Trimester 3,1,0,0,0,0,3,0,0,0,0,0,0,0
38127281,Trimester 3,0,1,0,0,0,0,1,1,1,0,0,0,0
38127291,Trimester 3,0,1,0,0,1,0,1,0,0,0,0,0,1
38127293,Trimester 3,0,0,0,0,0,2,0,1,0,0,0,0,0
38127303,Trimester 3,1,0,0,1,1,1,0,0,0,0,0,0,0
38127324,Trimester 3,0,0,0,1,0,1,0,0,1,0,1,0,1
38127329,Trimester 3,1,0,0,1,0,0,0,0,1,0,0,0,1
38127352,Trimester 3,0,1,0,1,0,0,0,0,0,1,1,0,1
38127366,Trimester 3,0,2,0,0,0,1,0,1,0,0,1,0,0
38127370,Trimester 3,1,0,0,0,0,0,0,0,0,0,1,0,2
38127372,Trimester 3,0,1,0,0,0,1,0,0,1,0,1,0,1
38127385,Trimester 3,0,1,0,0,0,0,0,0,1,0,1,0,1
38127399,Trimester 3,0,0,0,0,0,1,1,1,0,3,0,0,0
38127429,Trimester 3,0,1,0,0,0,0,0,0,1,1,0,0,1
38127504,Trimester 3,0,0,0,0,0,0,0,1,1,1,0,0,1
38127540,Trimester 3,0,1,0,0,1,0,0,0,0,1,1,0,0
38127552,Trimester 3,1,0,0,0,0,0,0,0,0,2,0,0,1
38127579,Trimester 3,0,2,0,0,0,0,0,1,0,0,0,0,2
38127643,Trimester 3,0,2,0,0,0,0,0,1,0,0,0,0,1
38127655,Trimester 3,1,1,0,0,0,0,1,0,0,0,1,0,0
38127664,Trimester 3,0,1,0,0,0,1,1,0,0,0,1,0,0
38127687,Trimester 3,1,0,0,0,0,0,0,0,2,0,1,0,1
38127711,Trimester 3,1,0,0,0,0,1,0,0,0,0,0,0,1
38127742,Trimester 3,1,1,0,0,0,0,0,0,0,1,0,0,0
38127744,Trimester 3,0,1,0,0,0,1,0,1,0,0,0,0,2
38127762,Trimester 3,1,2,0,0,0,0,0,0,0,3,0,0,0
38127778,Trimester 3,0,2,0,0,0,0,0,1,0,1,0,0,1
38127783,Trimester 3,1,0,0,0,0,1,1,0,0,0,1,0,1
38127793,Trimester 3,0,0,0,0,0,2,0,0,0,0,1,0,0
38127801,Trimester 3,1,0,0,0,0,1,0,0,0,0,1,0,1
38128080,Trimester 3,0,2,0,0,0,0,0,0,0,0,0,0,1
38128084,Trimester 3,1,0,0,0,0,0,0,2,0,0,0,0,1
38128131,Trimester 3,0,1,0,0,0,0,0,0,0,1,1,0,1
38128139,Trimester 3,1,0,0,0,0,0,1,1,0,2,0,0,1
38128151,Trimester 3,0,0,0,0,0,0,0,1,2,0,0,0,1
38128154,Trimester 3,0,2,0,0,0,0,0,0,1,1,0,0,1
38128178,Trimester 3,1,0,0,0,0,0,0,0,2,2,0,0,0
38128212,Trimester 3,1,0,0,0,0,0,1,0,0,0,0,0,1
38128222,Trimester 3,0,1,0,0,0,1,0,0,1,0,0,0,1
38128263,Trimester 3,0,1,0,0,0,0,1,0,0,0,1,0,1
38128330,Trimester 3,1,0,0,1,0,0,0,0,0,1,0,0,1
38128388,Trimester 3,1,0,0,0,1,0,0,0,0,1,1,0,1
38128430,Trimester 3,0,1,0,0,0,1,0,0,0,1,1,0,1
38128440,Trimester 3,0,1,0,0,0,0,0,1,0,0,0,0,1
38128444,Trimester 3,0,1,0,0,0,1,0,0,1,0,0,0,1
38128448,Trimester 3,0,1,0,0,0,1,0,0,0,0,0,0,1
38128488,Trimester 3,0,1,0,0,0,0,1,0,1,0,0,0,1
38128508,Trimester 3,0,1,0,0,0,1,0,0,1,2,0,0,1
38128529,Trimester 3,1,0,0,0,0,1,0,0,0,0,1,0,0
38128546,Trimester 3,0,0,0,0,0,2,1,0,0,0,0,0,1
38128558,Trimester 3,1,0,0,0,0,0,2,0,0,1,0,0,1
38128739,Trimester 3,1,0,0,0,0,1,0,0,0,1,0,0,1
38128795,Trimester 3,1,0,0,0,0,0,2,0,2,0,0,0,0
38128831,Trimester 3,1,0,0,0,0,0,0,0,0,0,0,0,2
38128860,Trimester 3,0,2,0,0,0,0,0,1,1,0,0,0,1
38128870,Trimester 3,1,0,0,0,0,0,0,0,0,0,0,0,1
38128881,Trimester 3,1,0,0,0,0,1,0,0,0,1,0,0,1
38128895,Trimester 3,1,1,0,0,0,1,0,1,0,0,1,0,0
38128958,Trimester 3,0,1,0,0,0,0,0,1,0,0,0,0,0
38128976,Trimester 3,1,0,0,0,0,1,0,1,0,0,0,0,1
38129002,Trimester 3,1,0,0,0,0,0,0,1,0,2,0,0,1
38129048,Trimester 3,1,0,0,0,0,2,0,0,0,1,0,0,1
38129093,Trimester 3,1,0,0,1,0,0,0,0,0,0,1,0,1
38129139,Trimester 3,1,0,0,0,0,0,0,0,0,4,0,0,0
38129143,Trimester 3,1,0,0,0,0,0,0,0,0,0,1,0,2
38129144,Trimester 3,1,0,0,0,0,1,0,0,0,0,1,0,2
38129161,Trimester 3,0,0,0,0,0,0,0,0,1,2,1,0,1
38129422,Trimester 3,1,0,0,0,0,0,0,0,0,1,0,0,1
38129512,Trimester 3,1,0,0,1,0,1,0,0,0,0,1,0,1
38129520,Trimester 3,1,0,0,0,0,0,0,1,0,1,1,0,1
38129677,Trimester 3,1,0,0,0,0,0,1,0,0,0,1,0,1
38129686,Trimester 3,1,0,0,0,0,0,0,1,0,0,1,0,1
38130103,Trimester 3,1,0,0,0,1,0,0,0,1,0,1,0,1
38130254,Trimester 3,0,3,0,0,0,0,0,0,1,0,0,0,0
38130423,Trimester 3,1,0,0,0,0,0,0,1,0,1,0,0,1
38130866,Trimester 3,1,0,0,1,0,0,1,0,0,0,1,0,0
38130941,Trimester 3,1,0,0,0,0,1,0,0,0,1,0,0,1
38131262,Trimester 3,1,1,0,0,0,0,0,0,1,1,0,0,0
38131281,Trimester 3,0,1,0,0,0,1,0,0,0,1,0,0,1
38131561,Trimester 3,0,1,0,1,0,0,1,0,0,1,0,0,1
38131735,Trimester 3,0,1,0,0,0,0,0,1,0,0,0,0,1
38131801,Trimester 3,1,0,0,0,0,0,1,0,0,1,0,0,1
38131943,Trimester 3,0,1,0,0,0,0,0,0,0,3,1,0,1
38132052,Trimester 3,1,1,0,0,0,1,0,1,0,0,0,0,1
38134101,Trimester 3,1,0,0,0,0,0,0,1,1,0,1,0,1
38134318,Trimester 3,0,1,0,0,0,0,1,0,0,1,1,0,1
38134451,Trimester 3,1,0,0,0,0,0,0,0,0,2,0,0,0
38134519,Trimester 3,0,0,0,0,0,0,0,0,0,0,1,0,1
38134610,Trimester 3,1,0,0,0,0,0,1,0,0,0,1,0,1
38134698,Trimester 3,0,1,0,0,0,0,0,0,1,0,0,0,1
38134707,Trimester 3,1,0,0,0,0,0,0,0,0,3,0,0,1
38134733,Trimester 3,1,0,0,1,0,0,0,0,0,0,0,0,1
38134914,Trimester 3,0,1,0,0,0,1,0,0,0,0,1,0,0
38135080,Trimester 3,0,1,0,0,0,0,0,0,0,0,0,0,2
38135223,Trimester 3,0,2,0,0,0,0,0,1,1,0,0,0,0
38135714,Trimester 3,1,1,0,0,0,0,1,1,0,0,1,0,0
38136819,Trimester 3,0,1,0,0,0,1,0,0,0,2,1,0,0
38137382,Trimester 3,1,0,0,0,0,1,0,0,0,2,1,0,1
38137546,Trimester 3,1,0,0,0,0,0,0,1,0,2,0,0,0
38137898,Trimester 3,1,1,0,0,0,0,1,0,0,0,0,0,1
38138217,Trimester 3,1,0,0,1,0,0,0,0,0,0,0,0,1
